,business_id,review_count,stars,name,categories,state,city,address,latitude,longitude,business_id,Morning,Afternoon,Night,Late,tmp,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,LATITUDE,LONGITUDE,UGDS,dist,total_checkin
5882411,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,3.57584514036,289
5879612,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,2.00848552435,289
5881528,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.85888129277,289
5879653,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.1823469675,289
5883276,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,2.21922019966,289
5879584,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.45861562773,289
5879562,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,The Art Institute of Charlotte,Charlotte,NC,28217-4536,Southern Association of Colleges and Schools Commission on Colleges,35.183009,-80.926992,839.0,4.58559422015,289
5882942,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,0.998624148064,289
5882019,GAnD6z0ogu84C-Kvwgw_Xg,4,3.5,Quips Cafe,"[u'Sandwiches', u'Restaurants']",NC,Charlotte,"1520 South Blvd, Ste 130",35.214297,-80.8553013,vFylbmcjMRaVxYeDZhnGyw,0,53,162,74,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.35252156124,289
4082850,TgshgSQtZV-RTZlQ0ztmBw,6,1.5,NY Hibachi Buffet,"[u'Sushi Bars', u'Restaurants', u'Chicken Wings', u'Buffets', u'Chinese']",NC,Gastonia,2900 E Franklin Blvd,35.2602256,-81.1264516,gGKrs1WtnASPApnG6gacOA,0,14,172,70,1,Paul Mitchell the School-Gastonia,Gastonia,NC,28054,National Accrediting Commission of Career Arts and Sciences,35.254225,-81.179108,367.0,2.99754763703,256
4080027,TgshgSQtZV-RTZlQ0ztmBw,6,1.5,NY Hibachi Buffet,"[u'Sushi Bars', u'Restaurants', u'Chicken Wings', u'Buffets', u'Chinese']",NC,Gastonia,2900 E Franklin Blvd,35.2602256,-81.1264516,gGKrs1WtnASPApnG6gacOA,0,14,172,70,1,Belmont Abbey College,Belmont,NC,28012-1802,Southern Association of Colleges and Schools Commission on Colleges,35.261276,-81.041847,1482.0,4.77036580945,256
2838094,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,0.533566160108,250
2838000,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,3.75539337717,250
2839045,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,0.49650086038,250
2839166,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,University of Phoenix-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.15266,-80.949341,420.0,1.4179297171,250
2834831,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,1.95762097084,250
2837810,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,ITT Technical Institute-Charlotte South,Charlotte,NC,28217,,35.182074,-80.921103,266.0,3.48908900083,250
2834769,PdfyzKoGrCoFFhPlnOpqfw,72,3.5,Pho Cali,"[u'Restaurants', u'Seafood', u'Vietnamese']",NC,Charlotte,9107 S Tryon St,35.1338036464,-80.9393927718,jZ9Lp-1alENJJNuq--qNiQ,1,92,145,12,1,The Art Institute of Charlotte,Charlotte,NC,28217-4536,Southern Association of Colleges and Schools Commission on Colleges,35.183009,-80.926992,839.0,3.46876109271,250
3411899,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,3.89111543496,215
3411928,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,1.81125968888,215
3413803,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,3.5279362879,215
3411837,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,The Art Institute of Charlotte,Charlotte,NC,28217-4536,Southern Association of Colleges and Schools Commission on Colleges,35.183009,-80.926992,839.0,4.43107833878,215
3415162,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,4.99423056831,215
3415068,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,2.06102675275,215
3414294,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,2.36554567168,215
3411859,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,3.66572944867,215
3414730,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,4.51608630626,215
3415217,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,3.97582072316,215
3414878,wtMbJN1zKHk0mIeaU7vlXw,68,4.0,Brawley's Beverage,"[u'Beer', u'Wine & Spirits', u'Food']",NC,Charlotte,4620 Park Rd,35.1675324,-80.8507957,BDgEBbNWm6rKLb6JArc3xw,3,151,55,6,1,ITT Technical Institute-Charlotte South,Charlotte,NC,28217,,35.182074,-80.921103,266.0,4.09302039638,215
6115036,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,0.879061857974,182
6118659,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,3.50938299787,182
6116911,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.43996069565,182
6118176,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,3.38241421978,182
6117986,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,ITT Technical Institute-Charlotte South,Charlotte,NC,28217,,35.182074,-80.921103,266.0,4.64698122155,182
6117838,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,2.39060848048,182
6117794,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,3.73791108099,182
6117402,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,0.181642719265,182
6114945,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,The Art Institute of Charlotte,Charlotte,NC,28217-4536,Southern Association of Colleges and Schools Commission on Colleges,35.183009,-80.926992,839.0,4.9540929087,182
6114967,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.44207544149,182
6114995,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,3.14362568029,182
6118325,Ka3z0iudeviL2nEKZ4BeYg,49,4.0,Tijuana Flats,"[u'Restaurants', u'Tex-Mex', u'Food', u'Mexican']",NC,Charlotte,1608 E Blvd,35.199187,-80.841455,nQNjtPpAHw0A8FZj1hPajQ,3,8,18,153,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,1.76879330662,182
4543222,rXUZNVlpWMV5ORDDSguOEQ,88,4.5,La Unica,"[u'Restaurants', u'Mexican']",NC,Huntersville,9121 Sam Furr Rd,35.443879,-80.8724469,R5Io6cHT9CC7V5Bb95Vc2Q,0,55,86,35,1,Davidson College,Davidson,NC,28035,Southern Association of Colleges and Schools Commission on Colleges,35.500006,-80.845236,1779.0,4.16642600734,176
5343927,jPcGeaxe2x8-V8t7KmEmcw,32,2.5,Niyo,"[u'Japanese', u'Restaurants']",NC,Charlotte,"3509 David Cox Rd, Ste H",35.3339753,-80.7919828,WoNfkeivHzA--Tu79xO3IQ,0,20,80,67,1,ITT Technical Institute-Charlotte North,Charlotte,NC,28262,,35.338374,-80.764873,379.0,1.55687548442,167
5340536,jPcGeaxe2x8-V8t7KmEmcw,32,2.5,Niyo,"[u'Japanese', u'Restaurants']",NC,Charlotte,"3509 David Cox Rd, Ste H",35.3339753,-80.7919828,WoNfkeivHzA--Tu79xO3IQ,0,20,80,67,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,3.6787732025,167
5343637,jPcGeaxe2x8-V8t7KmEmcw,32,2.5,Niyo,"[u'Japanese', u'Restaurants']",NC,Charlotte,"3509 David Cox Rd, Ste H",35.3339753,-80.7919828,WoNfkeivHzA--Tu79xO3IQ,0,20,80,67,1,Empire Beauty School-Concord,Concord,NC,28027,National Accrediting Commission of Career Arts and Sciences,35.364501,-80.713322,84.0,4.90570514764,167
4517219,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,University of Phoenix-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.15266,-80.949341,420.0,4.01705770536,164
4517098,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,DeVry University-North Carolina,Charlotte,NC,28273,North Central Association of Colleges and Schools The Higher Learning Commission,35.13766,-80.931971,308.0,3.50127783556,164
4516536,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,4.91259375913,164
4516202,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,4.61098960252,164
4516147,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Regency Beauty Institute-Charlotte,Charlotte,NC,28273,,35.138328,-80.931732,29.0,3.46509475108,164
4515863,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,ITT Technical Institute-Charlotte South,Charlotte,NC,28217,,35.182074,-80.921103,266.0,2.60719763872,164
4515715,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,4.95918670734,164
4514788,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,4.63242308918,164
4512913,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,3.14960483177,164
4512884,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,2.6571502923,164
4512844,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,4.60311933295,164
4512822,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,The Art Institute of Charlotte,Charlotte,NC,28217-4536,Southern Association of Colleges and Schools Commission on Colleges,35.183009,-80.926992,839.0,2.93456904882,164
4515279,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,3.36596510221,164
4516053,_-NY8_8Jv6rwCGG405Br5g,14,3.0,Times Buffet,"[u'Sushi Bars', u'Buffets', u'Restaurants']",NC,Charlotte,930 Tyvola Rd,35.16511612,-80.8798278496,CA9DW-u62WT8Ds2ZDUvNNw,2,26,82,54,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,0.456909985657,164
1270718,PI2wL546eakla9qPI3vqhA,6,2.5,Gado Gado,"[u'American (New)', u'Restaurants']",NC,Matthews,157 N Trade St,35.1165324,-80.7221946,Hs68UjZqsTncXTT7V0J9fg,1,17,90,55,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,1.24069171269,163
1274233,PI2wL546eakla9qPI3vqhA,6,2.5,Gado Gado,"[u'American (New)', u'Restaurants']",NC,Matthews,157 N Trade St,35.1165324,-80.7221946,Hs68UjZqsTncXTT7V0J9fg,1,17,90,55,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.51821780479,163
4562027,tCSlpwJQ4CZsUEMZeH2SFg,349,4.0,Cafe Monte,"[u'Breakfast & Brunch', u'Food', u'Bakeries', u'French', u'Restaurants']",NC,Charlotte,6700 Fairview Rd,35.147139,-80.828793,XSY26vVt9qvLh3SAECPzkg,1,6,76,64,1,Empire Beauty School-Pineville,Charlotte,NC,28226,National Accrediting Commission of Career Arts and Sciences,35.08982,-80.865341,104.0,4.46353536384,147
4558442,tCSlpwJQ4CZsUEMZeH2SFg,349,4.0,Cafe Monte,"[u'Breakfast & Brunch', u'Food', u'Bakeries', u'French', u'Restaurants']",NC,Charlotte,6700 Fairview Rd,35.147139,-80.828793,XSY26vVt9qvLh3SAECPzkg,1,6,76,64,1,Mercy School of Nursing,Charlotte,NC,28203,Accreditation Commission for Education in Nursing,35.132476,-80.904762,49.0,4.40720134505,147
4562002,tCSlpwJQ4CZsUEMZeH2SFg,349,4.0,Cafe Monte,"[u'Breakfast & Brunch', u'Food', u'Bakeries', u'French', u'Restaurants']",NC,Charlotte,6700 Fairview Rd,35.147139,-80.828793,XSY26vVt9qvLh3SAECPzkg,1,6,76,64,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.76339971384,147
4561611,tCSlpwJQ4CZsUEMZeH2SFg,349,4.0,Cafe Monte,"[u'Breakfast & Brunch', u'Food', u'Bakeries', u'French', u'Restaurants']",NC,Charlotte,6700 Fairview Rd,35.147139,-80.828793,XSY26vVt9qvLh3SAECPzkg,1,6,76,64,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,3.59381582,147
